Date,Open,High,Low,Close,Volume,Change
2025-02-17,97500,103700,96800,103600,528399,0.07246376811594213
2025-02-18,102600,103600,101100,101400,277901,-0.021235521235521193
2025-02-19,100100,102300,99800,100500,280507,-0.00887573964497046
2025-02-20,100000,102600,95100,95500,367821,-0.04975124378109452
2025-02-21,96200,96300,89700,90300,568688,-0.0544502617801047
2025-02-24,90600,91500,90000,91200,312335,0.009966777408637828
2025-02-25,90200,90600,89500,89700,290433,-0.016447368421052655
2025-02-26,89800,90500,88700,90300,177923,0.006688963210702337
2025-02-27,90300,90500,87900,89300,296207,-0.011074197120708784
2025-02-28,88400,88900,86300,86800,420133,-0.027995520716685318
2025-03-04,86000,86800,85200,85700,147592,-0.012672811059907807
2025-03-05,85800,87600,84800,85200,373148,-0.005834305717619559
2025-03-06,85400,86300,84500,85400,254242,0.0023474178403755097
2025-03-07,85300,85900,83600,84000,391941,-0.016393442622950838
2025-03-10,84000,85800,83500,84800,163827,0.00952380952380949
2025-03-11,83200,84100,82500,83100,274168,-0.02004716981132071
2025-03-12,82900,84600,82700,84100,237900,0.012033694344163681
2025-03-13,84100,85000,82500,83100,341093,-0.01189060642092743
2025-03-14,83400,83400,81600,82000,213583,-0.013237063778580027
2025-03-17,83100,83300,81600,82600,248719,0.007317073170731714
2025-03-18,83200,85000,82900,84100,311864,0.018159806295399594
2025-03-19,84100,85700,83900,85300,238416,0.014268727705113005
2025-03-20,85900,87400,84700,85700,192196,0.004689331770222793
2025-03-21,85300,86500,84200,86200,346615,0.005834305717619559
2025-03-24,85400,86200,84900,85000,101816,-0.0139211136890951
2025-03-25,84200,85100,83600,84900,171563,-0.0011764705882353343
2025-03-26,85300,85300,84000,84300,134092,-0.007067137809187329
2025-03-27,83600,85800,83500,85700,164102,0.016607354685646447
2025-03-28,85600,85900,84100,85300,126757,-0.004667444574095736
2025-03-31,84400,84600,82400,82900,306623,-0.028135990621336426
2025-04-01,82800,84900,82700,83500,163085,0.007237635705669376
2025-04-02,83300,84400,82000,82600,148002,-0.010778443113772407
2025-04-03,80100,81600,79600,81300,260527,-0.0157384987893463
2025-04-04,80200,82000,79700,80900,147323,-0.004920049200492049
2025-04-07,78300,78800,76100,77500,185631,-0.04202719406674904
2025-04-08,78100,78700,75700,76500,220926,-0.012903225806451646
2025-04-09,75100,76000,73300,73600,287484,-0.03790849673202612
2025-04-10,76000,78800,76000,78800,199612,0.07065217391304346
2025-04-11,77000,77300,75900,77200,175148,-0.02030456852791873
2025-04-14,77400,79000,77200,78600,121087,0.0181347150259068
2025-04-15,78600,79800,78400,79500,108764,0.011450381679389388
2025-04-16,79900,80000,79000,79700,98525,0.002515723270440251
2025-04-17,79900,79900,78700,79400,85102,-0.0037641154328732496
2025-04-18,79500,80000,79100,79600,56370,0.0025188916876575096
2025-04-21,79600,80300,79100,80300,48102,0.008793969849246297
2025-04-22,80800,83400,79400,82200,238218,0.023661270236612797
2025-04-23,83700,83700,82100,83000,132643,0.009732360097323589
2025-04-24,82200,83200,82200,82900,118609,-0.001204819277108471
2025-04-25,83300,84400,82600,82800,148408,-0.0012062726176115257
2025-04-28,82600,84100,82600,83200,120708,0.004830917874396157
2025-04-29,83200,85500,82800,85100,178586,0.022836538461538547
2025-04-30,85400,86200,84700,86200,320413,0.01292596944770863
2025-05-02,86000,86700,84300,85300,187742,-0.01044083526682138
2025-05-07,86300,86400,84500,84600,130632,-0.008206330597889777
2025-05-08,84200,85800,84200,84800,202056,0.0023640661938533203
2025-05-09,84900,85400,84300,84600,66213,-0.002358490566037763
2025-05-12,85100,86200,84700,85800,97259,0.014184397163120588
2025-05-13,84900,86400,84900,86200,137976,0.004662004662004726
2025-05-14,86100,86600,84700,86300,177344,0.0011600928074246841
2025-05-15,85000,85100,83100,83500,245544,-0.03244495944380066
2025-05-16,83300,84800,82700,84300,142427,0.009580838323353325
2025-05-19,84400,90400,84200,89000,435000,0.05575326215895604
2025-05-20,89500,89800,87600,88200,163586,-0.008988764044943864
2025-05-21,88000,92900,87300,91500,406323,0.03741496598639449
2025-05-22,96000,97500,89700,90600,693196,-0.00983606557377048
2025-05-23,90300,94100,90300,92000,255393,0.015452538631346657
2025-05-26,91900,99600,91800,99300,562080,0.07934782608695645
2025-05-27,98500,99600,95700,97000,292276,-0.023162134944612278
2025-05-28,96800,97700,95700,96500,322995,-0.005154639175257714
2025-05-29,98300,100800,97400,99400,469309,0.030051813471502653
2025-05-30,99100,101000,98700,98900,804456,-0.005030181086519092
2025-06-02,98900,101200,98100,99900,551726,0.010111223458038499
2025-06-04,101900,109100,101200,108800,711148,0.08908908908908919
2025-06-05,108300,128200,106600,120500,1144121,0.10753676470588225
2025-06-09,121600,122000,117800,121800,877963,0.010788381742738551
2025-06-10,122000,124000,114000,116200,922709,-0.04597701149425293
2025-06-11,117100,124400,116600,122500,612060,0.054216867469879526
2025-06-12,122400,124300,120200,122600,536093,0.0008163265306122547
2025-06-13,122700,127100,121200,124800,751965,0.01794453507340954
2025-06-16,127100,130500,123800,127900,424095,0.024839743589743613
2025-06-17,126100,128500,125400,126800,368450,-0.008600469116497256
2025-06-18,124900,124900,122200,123600,354727,-0.025236593059936863
2025-06-19,122400,126700,122400,124500,284216,0.00728155339805836
2025-06-20,124200,127300,122000,127200,616237,0.02168674698795181
2025-06-23,124900,126500,123500,124400,315378,-0.022012578616352196
2025-06-24,126800,133400,126500,128500,484144,0.03295819935691324
2025-06-25,130100,131000,127600,129000,289015,0.0038910505836575737
2025-06-26,127600,128850,122700,125500,384250,-0.027131782945736482
2025-06-27,126400,130000,125100,126300,438651,0.0063745019920318224
2025-06-30,128500,130600,127000,127400,286661,0.008709422011084822
2025-07-01,129500,135100,128800,130000,446050,0.020408163265306145
2025-07-02,130200,131500,125000,127400,384428,-0.020000000000000018
2025-07-03,128300,129900,126500,127200,287932,-0.0015698587127158659
2025-07-04,126300,127100,123200,123900,241584,-0.02594339622641506
2025-07-07,121900,127200,121100,126500,156476,0.02098466505246166
2025-07-08,126600,130800,123900,130400,345500,0.030830039525691744
2025-07-09,128200,134500,128100,133000,356609,0.019938650306748462
2025-07-10,132400,134600,130100,133000,363155,0.0
2025-07-11,132100,134500,128800,131600,164677,-0.010526315789473717
2025-07-14,131500,146800,131500,140700,885106,0.06914893617021267
2025-07-15,139300,140100,136900,138500,375353,-0.01563610518834402
2025-07-16,136700,139800,136000,136600,262197,-0.013718411552346543
2025-07-17,138000,142800,134900,139800,599570,0.02342606149341142
2025-07-18,139200,139800,131500,135600,378143,-0.030042918454935674
2025-07-21,133200,134400,131800,132600,278303,-0.02212389380530977
2025-07-22,132000,135600,130500,131300,194868,-0.009803921568627416
