Date,Open,High,Low,Close,Volume,Change
2026-03-24,76600,85700,74100,77400,6435828,0.08251748251748259
2026-03-25,77000,78800,72900,73600,1894497,-0.04909560723514217
2026-03-26,73900,75500,70300,71300,1299381,-0.03125
2026-03-27,68800,71900,68500,70000,1141295,-0.018232819074333828
2026-03-30,66100,67400,63700,64200,1107674,-0.08285714285714285
2026-03-31,62000,63500,59800,60700,1104721,-0.05451713395638624
2026-04-01,65900,66000,62900,65100,1037759,0.07248764415156517
2026-04-02,65700,66900,59600,60800,1112652,-0.0660522273425499
2026-04-03,63600,65900,61700,62200,883168,0.023026315789473673
2026-04-06,62300,64700,60600,61000,717769,-0.019292604501607746
2026-04-07,63000,64300,58950,60500,888675,-0.008196721311475419
2026-04-08,65200,69700,63700,68000,1752272,0.12396694214876036
2026-04-09,66600,67900,63100,63800,1048296,-0.061764705882352944
2026-04-10,65300,65800,63200,63400,813909,-0.006269592476489061
2026-04-13,61800,64900,61000,63300,661847,-0.001577287066246047
2026-04-14,64700,65100,63300,63600,762014,0.004739336492890933
2026-04-15,68700,73600,67900,70600,2892082,0.11006289308176109
2026-04-16,71300,74300,70700,72300,1679788,0.024079320113314484
2026-04-17,72300,72300,68200,70400,982362,-0.026279391424619658
2026-04-20,71900,91500,70300,91500,9568429,0.29971590909090917
2026-04-21,95900,118900,93400,118900,10106965,0.2994535519125683
2026-04-22,120000,126300,107800,120400,8157253,0.012615643397813292
2026-04-23,120400,120500,110400,116200,1773365,-0.03488372093023251
2026-04-24,116200,138900,112000,123900,3985537,0.06626506024096379
2026-04-27,125000,130700,121100,126000,1233741,0.016949152542372836
2026-04-28,126000,136700,115900,130500,1355729,0.03571428571428581
2026-04-29,114000,129400,113900,125900,1758629,-0.03524904214559388
2026-04-30,126000,129700,122500,126000,794993,0.000794281175536149
2026-05-04,126600,129000,122000,126600,760297,0.004761904761904745
2026-05-06,129400,129400,123500,127600,942151,0.00789889415481837
2026-05-07,127700,137900,124200,135100,1411657,0.05877742946708464
2026-05-08,132400,141800,127000,138900,1101865,0.02812731310140637
2026-05-11,145900,176800,144200,163800,2036596,0.17926565874730027
2026-05-12,165900,174900,133800,156000,1501914,-0.04761904761904767
2026-05-13,145000,168600,143200,168000,1143499,0.07692307692307687
2026-05-14,167000,173000,161600,168000,762299,0.0
2026-05-15,177500,183500,136100,140200,3442374,-0.16547619047619044
2026-05-18,152900,182200,150200,182200,4398397,0.2995720399429387
2026-05-19,191300,199300,168500,176900,4812446,-0.02908891328210761
2026-05-20,176900,214000,169000,178500,6575880,0.009044657998869443
2026-05-21,186200,191200,172000,185200,3162996,0.03753501400560233
2026-05-22,185300,231500,185200,224000,6629231,0.20950323974082075
2026-05-26,229000,247000,217000,234500,4453816,0.046875
2026-05-27,243000,250000,223500,229000,2024390,-0.023454157782516027
2026-05-28,234500,235500,201000,208000,2459855,-0.09170305676855894
2026-05-29,215000,225000,200000,200000,2418613,-0.038461538461538436
2026-06-01,199400,204500,181200,185500,2591480,-0.07250000000000001
2026-06-02,184500,208500,175000,196900,3597099,0.06145552560646905
2026-06-04,197100,255000,190300,250500,6828007,0.2722194007110208
2026-06-05,228500,232500,209500,210000,2844075,-0.16167664670658688
2026-06-08,180200,203000,180100,182800,1969813,-0.12952380952380949
2026-06-09,196400,205500,184200,191700,2124264,0.048687089715536036
2026-06-10,189600,228000,188000,199000,4303341,0.038080333854981774
2026-06-11,197300,254000,183000,245500,7355861,0.23366834170854278
2026-06-12,267500,283000,229500,231000,6079858,-0.05906313645621186
2026-06-15,237500,244000,218000,225000,2445689,-0.025974025974025983
2026-06-16,227500,240000,218000,226500,2235474,0.006666666666666599
2026-06-17,222000,243000,218500,220000,2234805,-0.028697571743929395
2026-06-18,224000,225500,208000,212500,1524390,-0.03409090909090906
2026-06-19,219000,219500,190200,193100,2677791,-0.09129411764705886
2026-06-22,187300,202000,185500,197900,2145985,0.024857586742620397
2026-06-23,198000,198100,180900,184200,1607808,-0.0692268822637696
2026-06-24,184200,194000,180500,182400,1354857,-0.009771986970684043
2026-06-25,190400,192800,165300,166900,2426741,-0.08497807017543857
2026-06-26,166900,179300,161600,165600,2766314,-0.007789095266626744
2026-06-29,170900,189000,167800,176600,2224482,0.06642512077294693
2026-06-30,180900,206000,171800,201000,3312537,0.13816534541336356
2026-07-01,201000,256500,196600,242000,6602089,0.20398009950248763
2026-07-02,226000,252000,210500,227500,3545537,-0.05991735537190079
2026-07-03,230000,230500,189100,192600,3103321,-0.15340659340659346
2026-07-06,194000,199800,177000,181700,1839577,-0.056593977154724806
2026-07-07,177700,196700,172300,175600,2092598,-0.03357182168409467
2026-07-08,170100,180600,160000,160000,1639270,-0.08883826879271073
2026-07-09,162100,178400,160800,178400,2143283,0.11499999999999999
2026-07-10,186500,199100,176200,191900,2211970,0.0756726457399104
2026-07-13,192300,214500,181200,182500,2482242,-0.0489838457529963
2026-07-14,183000,196400,176800,192600,2258550,0.05534246575342472
2026-07-15,205000,222000,196400,209500,2927176,0.08774662512980269
2026-07-16,198600,201000,187800,187900,1162862,-0.10310262529832936
2026-07-20,179600,193100,167500,167900,1334826,-0.10643959552953697
2026-07-21,168000,172000,161700,169200,1186223,0.007742703990470501
2026-07-22,178700,185000,162000,162000,1520220,-0.04255319148936165
2026-07-23,165000,172300,155000,163900,1543113,0.011728395061728403
2026-07-24,161300,161300,141000,141000,1390804,-0.13971934106162298
2026-07-27,145000,153000,143000,149900,1378492,0.06312056737588656
2026-07-28,137600,138100,128800,128800,1058019,-0.1407605070046698
2026-07-29,129500,136600,106800,116100,2213725,-0.09860248447204967
2026-07-30,104500,112500,96800,98300,2761232,-0.15331610680447894
2026-07-31,116100,126800,113900,124500,2472009,0.2665310274669379
2026-08-03,124600,134400,120100,127800,1759420,0.026506024096385472
2026-08-04,131700,136300,125600,136000,1340836,0.06416275430359941
2026-08-05,145800,145800,136200,142900,1052882,0.0507352941176471
2026-08-06,140600,143500,133000,133400,843884,-0.06648005598320506
2026-08-07,134800,141600,125000,127800,839077,-0.04197901049475261
2026-08-10,129500,145500,127800,144800,1594417,0.13302034428794984
2026-08-11,144600,167900,139300,162400,3289600,0.12154696132596676
2026-08-12,162500,180500,158900,174000,2639163,0.0714285714285714
2026-08-13,179600,184200,173700,179300,1726291,0.030459770114942497
2026-08-14,184800,188000,172500,177800,1264896,-0.008365867261572735
2026-08-18,179100,196200,176000,179300,2266763,0.00843644544431954
